eBay URL,Google search URL,Product Title
http://catalog.ebay.com/97354341,http://www.google.com/search?q=Giottos 808000 Tripod,Giottos 808000 Tripod
http://catalog.ebay.com/97354351,http://www.google.com/search?q=Philips J44270 Tripod,Philips J44270 Tripod
http://catalog.ebay.com/97354371,http://www.google.com/search?q=Amvona AT827 Tripod,Amvona AT827 Tripod
http://catalog.ebay.com/97354381,http://www.google.com/search?q=Velbon SHERPA750RA Tripod,Velbon SHERPA750RA Tripod
http://catalog.ebay.com/97354391,http://www.google.com/search?q=Losmandy HDTRIPOD Tripod,Losmandy HDTRIPOD Tripod
http://catalog.ebay.com/97354401,http://www.google.com/search?q=Howard Miller 1519 Tripod,Howard Miller 1519 Tripod
http://catalog.ebay.com/97354411,http://www.google.com/search?q=Manfrotto 3205GN3 Tripod,Manfrotto 3205GN3 Tripod
http://catalog.ebay.com/97354421,http://www.google.com/search?q=Vidpro tt-300rc Tripod,Vidpro tt-300rc Tripod
http://catalog.ebay.com/97354431,http://www.google.com/search?q=Bencher 852-21 Tripod,Bencher 852-21 Tripod
http://catalog.ebay.com/97354441,http://www.google.com/search?q=Giottos GB1060 Tripod,Giottos GB1060 Tripod
http://catalog.ebay.com/97354461,http://www.google.com/search?q=Gitzo G1502 Tripod,Gitzo G1502 Tripod
http://catalog.ebay.com/97354481,http://www.google.com/search?q=Sachtler 2512 Tripod,Sachtler 2512 Tripod
http://catalog.ebay.com/97354491,http://www.google.com/search?q=Slik 619950c Tripod,Slik 619950c Tripod
http://catalog.ebay.com/97354521,http://www.google.com/search?q=Velbon velbon-cx440kit Tripod,Velbon velbon-cx440kit Tripod
http://catalog.ebay.com/97354531,http://www.google.com/search?q=Canon 6213A001AA Tripod,Canon 6213A001AA Tripod
http://catalog.ebay.com/97354541,http://www.google.com/search?q=OConnor 20602f Tripod,OConnor 20602f Tripod
http://catalog.ebay.com/97354551,http://www.google.com/search?q=Cullmann cu54101 Tripod,Cullmann cu54101 Tripod
http://catalog.ebay.com/97354561,http://www.google.com/search?q=Libec t97 Tripod,Libec t97 Tripod
http://catalog.ebay.com/97354571,http://www.google.com/search?q=Vanguard e102850 Tripod,Vanguard e102850 Tripod
http://catalog.ebay.com/97354581,http://www.google.com/search?q=OConnor 2575c2f Tripod,OConnor 2575c2f Tripod
http://catalog.ebay.com/97354591,http://www.google.com/search?q=Cartoni k710 Tripod,Cartoni k710 Tripod
http://catalog.ebay.com/97354601,http://www.google.com/search?q=Vanguard VT-950 Tripod,Vanguard VT-950 Tripod
http://catalog.ebay.com/97354611,http://www.google.com/search?q=Manfrotto 3124N Tripod,Manfrotto 3124N Tripod
http://catalog.ebay.com/97354621,http://www.google.com/search?q=Vinten 35503 Tripod,Vinten 35503 Tripod
http://catalog.ebay.com/97354631,http://www.google.com/search?q=Benbo BEN108 Tripod,Benbo BEN108 Tripod
http://catalog.ebay.com/97354641,http://www.google.com/search?q=Linhof 003317 Tripod,Linhof 003317 Tripod
http://catalog.ebay.com/97354651,http://www.google.com/search?q=Manfrotto 3205GN Tripod,Manfrotto 3205GN Tripod
http://catalog.ebay.com/97354661,http://www.google.com/search?q=Cartoni g108 Tripod,Cartoni g108 Tripod
http://catalog.ebay.com/97354671,http://www.google.com/search?q=OConnor 1030b2f Tripod,OConnor 1030b2f Tripod
http://catalog.ebay.com/97354681,http://www.google.com/search?q=Sakar tr1s Tripod,Sakar tr1s Tripod
http://catalog.ebay.com/97354691,http://www.google.com/search?q=Slik 611550 Tripod,Slik 611550 Tripod
http://catalog.ebay.com/97354711,http://www.google.com/search?q=Sunpak 620-101D Tripod,Sunpak 620-101D Tripod
